-0.16987,-0.31046,-0.94309,2.1498,-0.45104,-1.5757,-0.59163,-0.24017,1.0954,-0.52134,-1.4351,1.0954,1.0954,0.74393,1.5171,2.3607,2.5012,2.0795,-0.8728,0.25188,2.0092,-0.73221,-0.52134,-0.52134,0.39247,-0.52134,-0.24017,-0.24017,1.5171,-0.38075,-0.94309,-0.8728,-2.1381,-1.3648,-0.73221,-1.646,-0.73221,-1.0837,-0.66192,-0.59163,0.81422,-0.029288,-1.4351,0.25188,-0.52134,-0.31046,-0.8025,0.46276,0.53305,-0.66192,-0.16987,0.25188,0.32217,0.9548,0.18159,0.67364,0.53305,0.1113,-0.31046,-0.16987,-0.029288,0.46276,0.81422,0.25188,0.74393,-0.38075,1.4469,-1.2946,-0.38075,0.32217,0.81422,-1.2243,NaN
-1.2132,-1.161,1.3974,0.40537,1.1885,-1.3698,1.293,-0.064539,-2.9884,-0.63887,-0.012328,-0.11675,0.40537,-1.422,-0.064539,-0.63887,-0.84771,-0.27339,1.3452,-0.27339,0.92748,0.092096,0.35315,0.66642,-0.22117,1.8151,1.6062,-0.63887,-0.58666,1.8673,1.0841,0.24873,-2.153,0.14431,-0.69108,1.1363,-0.43002,-1.9442,-0.22117,1.3974,-0.84771,-0.16896,-0.53444,-1.0043,0.71863,0.92748,0.61421,-0.064539,-0.22117,0.45758,-0.27339,0.19652,-0.63887,-0.27339,-1.2654,1.5018,1.3452,0.82306,0.97969,0.092095,-0.95214,1.1363,-0.064539,1.2408,-1.6831,0.45758,-1.0043,-0.43002,0.82306,-0.3256,-0.63887,-0.3256,NaN
-0.71838,-0.28735,-0.28735,-0.71838,0.20525,-0.53365,-0.1642,0.51313,1.1905,1.4368,0.94415,0.51313,1.7446,1.9909,0.821,2.0525,1.0057,0.69785,1.3752,0.63628,1.5599,1.3136,0.63628,0.5747,-0.53365,-0.10263,-1.0263,-0.9031,-0.84153,-1.211,-0.84153,-0.6568,-2.0115,-1.0263,-1.5189,-0.90311,-1.7652,-1.7652,-0.47208,-0.22578,-1.211,-0.22578,0.26683,0.69785,0.5747,0.821,-0.53365,0.20525,1.5599,0.26683,0.20525,0.3284,1.1289,0.821,1.0057,0.63628,0.63628,-0.4105,0.75943,-0.1642,0.020525,0.020525,0.45155,-0.53365,-0.84153,0.0821,-0.71838,-0.6568,-1.8883,-2.5041,-0.59523,-0.9031,NaN
0.095319,-1.0812,0.32408,1.2065,-0.39489,-0.85242,0.71625,0.095319,-0.32953,-0.59098,1.5006,-0.75438,-0.68902,0.52017,0.48749,-0.68902,1.0757,-0.035404,0.128,0.42213,0.48749,0.74893,-2.0616,-1.1139,1.4025,1.1084,-1.8328,1.0757,-0.95046,0.095319,0.58553,-0.42757,2.8405,-2.4865,-1.9962,0.74893,-0.068085,0.095319,1.4679,-0.59098,-1.1465,1.1411,-0.5583,-0.68902,-0.85242,1.3372,-0.0027235,-0.91778,1.3372,-1.0812,0.095319,-1.506,2.383,-0.36221,-0.46025,-0.19881,-0.91778,0.65089,1.1084,0.128,-0.13345,0.128,-0.19881,-0.68902,0.58553,-0.23149,-0.068085,0.19336,-0.36221,-0.68902,0.38945,1.3045,NaN
-1.0025,-0.32841,0.24198,0.19013,0.19013,-0.69138,1.2791,-0.38026,0.50125,-0.53582,-0.84694,-0.069138,1.5383,0.91608,1.0198,1.7976,1.5383,0.81237,2.005,0.81237,0.34569,1.2791,2.4198,-0.12099,0.65681,1.1753,-1.0544,-0.89879,-0.2247,-1.1062,-1.521,-0.58767,-1.9359,-2.1433,-0.95065,-0.69138,-0.79509,-1.6247,-0.48397,0.19013,0.13828,-0.17284,-0.12099,0.96793,-0.32841,-0.17284,-0.069138,-1.4692,0.76052,2.3161,0.60496,1.0716,0.5531,0.13828,1.3309,0.19013,0.86422,0.19013,-1.1062,0.19013,-1.0544,-0.017285,-0.27655,0.034569,-0.12099,-0.2247,-0.2247,-0.017284,-1.1581,-1.5729,-0.84694,-1.3136,NaN
0.62301,-1.9278,-0.68881,0.95097,0.44082,-0.65237,-1.6362,0.18574,0.039983,-1.1625,2.1899,-0.14221,0.44082,-1.1261,1.6069,2.5907,-0.25153,-0.28797,0.18574,1.2425,0.11286,1.7891,-0.76169,-0.43373,-0.76169,0.18574,-0.98032,-0.28797,-0.36085,-0.87101,-0.069336,-0.43373,-0.79813,0.36794,-0.47017,-0.90745,-1.9642,0.11286,0.25862,-0.72525,0.44082,0.0035425,-0.14221,-1.5998,1.0603,0.1493,-0.21509,-0.98033,0.80521,1.4976,0.25862,-1.4905,-0.72525,1.4611,-0.069336,0.0035425,-1.454,0.76877,-1.1261,2.4814,0.5137,0.40438,0.076422,0.87809,-0.36085,0.84165,1.6798,-0.032897,0.22218,-1.5634,0.5137,0.076422,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3931,1.2388,0.30435,-0.62156,-0.24434,1.2131,0.96449,1.2988,-0.34721,-0.11574,-0.42437,-0.51011,-1.5303,-1.5818,-1.2045,0.16718,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.68495,1.7011,0.009825,-0.27791,-0.74811,NaN
-0.68223,-2.1402,-0.83819,-1.8964,-3.0463,-1.7974,0.15734,-0.83434,-0.58129,-0.40088,-0.49341,-0.89209,-0.46189,0.27982,0.015201,-0.29352,-0.95507,0.76495,0.67675,0.89726,0.27982,0.72085,0.36802,1.7793,0.36802,0.19161,4.8665,-0.77865,-0.60224,0.67675,-0.20531,-0.64634,-0.20531,1.6029,-0.82276,-0.073005,-1.7489,-0.51404,0.14751,-0.51404,-0.42583,0.58854,0.41213,0.58854,-0.46993,-0.24942,-0.028902,0.19161,0.015201,0.67675,0.80905,0.015201,0.10341,0.45623,0.54444,0.76495,0.27982,1.0737,0.72085,-0.028902,0.015201,0.41213,-0.073005,0.41213,0.36802,0.32392,0.19161,0.41213,0.50033,-0.028902,-0.028902,-0.91096,NaN
0.17053,0.59131,3.8527,-0.85925,0.97748,-0.32694,-0.92398,0.52179,0.017079,0.94895,0.69738,1.1978,0.034654,-0.68907,0.67006,-0.90387,-1.3639,-0.057153,-0.37245,-1.3209,-1.9113,0.20079,-0.81799,-2.2,-0.049424,0.53599,-1.6394,-0.26617,0.75162,0.46853,-0.65905,1.4413,0.30163,0.050927,0.88511,1.881,0.12423,0.10898,-0.24039,-0.18525,-1.0571,-0.59211,0.17774,0.18365,0.6242,-1.0047,-0.8552,0.73261,-1.3316,-0.0915,-0.77857,-0.58634,0.90722,0.98194,0.95142,-1.5961,0.6261,0.66471,-0.51898,-0.97898,0.63985,-0.27805,-0.35711,1.8262,-0.62892,0.46395,0.70182,-0.74984,-0.64976,1.6388,-0.70875,NaN,NaN
-0.11112,-0.26545,0.25078,-0.99922,-0.038234,-1.0137,0.98003,-0.67472,-1.0124,-0.28211,-1.3552,-0.24559,-0.84741,-1.3994,-0.48723,-1.1938,-0.83961,-0.47832,-0.57539,-0.61916,-0.10059,0.31625,-0.28711,-2.3013,-4.195,0.86625,-0.044184,0.76996,-0.56575,-0.041354,-0.60942,0.012829,0.32848,-0.87366,0.55549,-0.52067,1.1718,-1.264,-0.73513,0.26888,0.44576,-0.64493,-0.70557,1.0079,-0.11794,-0.91089,0.35598,1.0541,0.56064,0.69074,-0.31534,-0.23842,1.2368,0.52819,0.44576,0.42241,-0.030536,0.80091,0.3218,1.7538,1.3486,0.83836,0.50144,0.76403,0.27293,0.65496,2.2345,1.0483,1.0286,1.1803,1.9224,NaN,NaN
-0.88026,-0.4958,-1.1244,0.43399,-0.31699,-1.4041,-2.3934,-0.39298,2.3628,-0.39389,-1.4746,-0.1085,-0.95674,-0.051476,1.2229,0.076505,1.1541,0.61934,1.5266,0.21872,0.070118,0.61619,-0.63777,-0.73912,1.1735,0.78902,1.14,0.069219,-0.21762,0.45197,1.1798,-0.54269,-0.10079,1.0679,0.38163,-0.44354,0.12671,-0.10106,-0.24269,-0.53108,-0.71127,0.32011,0.95601,0.65069,-0.5915,-0.6405,-0.038982,-0.95831,-1.2108,-1.7437,-0.49831,-0.33017,-0.55154,-1.2871,-2.4348,-0.47196,2.2342,0.80748,1.0219,0.48525,-0.45593,-0.52309,-0.64407,0.50781,2.2134,-0.080393,-0.080579,1.069,1.9891,1.1368,-1.3083,0.038171,NaN
0.36072,1.0714,0.55887,-0.38176,-0.66752,0.11463,0.67169,1.4613,-0.41768,0.41608,-0.48029,0.7078,0.45037,-0.12033,-0.9787,0.014413,-0.29072,-2.0391,-0.28932,0.33658,-1.0243,-1.2277,-0.0045911,-0.55603,-0.68419,-0.14544,-1.2803,0.15425,0.80374,-0.35169,0.20847,0.02539,-0.544,-1.2124,0.063973,0.27179,0.71699,0.1899,-0.29752,0.36302,-0.0025072,-0.34419,-1.0684,-0.3301,-0.037825,0.51363,0.21863,0.36728,1.0782,1.266,0.19491,-0.586,1.0987,0.56686,1.7021,-0.37925,-0.65334,-0.2298,-1.7507,0.93514,0.71963,1.4323,1.9437,1.3702,0.15282,0.082636,0.86276,-2.4834,-3.4256,-2.0102,2.4592,0.36881,NaN
-0.88798,-1.2349,0.16075,0.39381,0.019647,-0.26069,1.2679,-0.34666,-0.30329,-0.58621,0.81032,1.4719,1.0794,1.0127,0.57157,0.39789,2.2656,1.8553,2.5879,-0.19805,2.3937,0.39792,0.80063,-0.3522,1.6861,-0.3748,0.57744,-0.012977,-0.93671,0.25233,-0.51394,-0.6562,-0.3907,0.15684,0.90152,-0.82799,-0.73948,-0.32962,-0.50929,0.44329,0.50899,-2.1883,-0.60483,0.056618,-0.50068,-1.154,0.47753,-0.2851,1.0027,1.0918,1.6705,-0.086221,1.6849,-1.4692,-1.8114,0.2389,-0.49359,-0.46214,-0.46727,-1.2401,-1.5153,-0.18091,-0.54664,-0.47138,-0.55996,-1.2476,-0.58397,-1.1674,-0.56308,-0.79964,0.43113,-0.80704,NaN
NaN,0.72959,0.5677,-0.11663,0.14176,-0.46041,-0.85776,0.035255,-0.44807,0.70868,-1.0573,-1.4002,-0.10708,0.71453,-0.79189,0.86068,1.7993,0.23803,1.4907,-0.08945,-1.5578,0.52005,0.91921,-0.71464,-0.11034,0.73752,0.23491,0.84537,0.88764,-0.94043,-1.0912,-0.048973,0.4635,-0.31324,0.49765,0.8766,1.1671,-1.4218,1.43,2.05,-1.1969,-0.85251,0.94313,0.21928,1.723,1.0344,-0.50912,0.60389,0.2502,-1.1178,-1.5845,-1.1305,0.54145,-0.075363,0.10776,0.63957,-0.52735,1.547,-0.44439,-1.0206,-1.7314,-0.36554,-1.9123,0.84633,0.60421,-0.47059,-1.4529,-0.087618,0.56155,1.1909,-1.7052,-2.2267,1.2099
NaN,NaN,-3.0467,NaN,NaN,-1.2703,NaN,NaN,-0.27578,NaN,NaN,-0.50568,NaN,NaN,1.0957,NaN,NaN,0.2782,NaN,NaN,0.52278,NaN,NaN,0.68911,NaN,NaN,0.23492,NaN,NaN,0.34607,NaN,NaN,-0.49778,NaN,NaN,-0.41376,NaN,NaN,-1.1853,NaN,NaN,0.62895,NaN,NaN,-0.01224,NaN,NaN,-0.43308,NaN,NaN,-0.26839,NaN,NaN,1.9484,NaN,NaN,0.44324,NaN,NaN,1.3041,NaN,NaN,0.55923,NaN,NaN,-0.26534,NaN,NaN,0.12371,NaN,NaN,NaN,NaN
