-0.16015,-0.24396,-0.37161,-0.56606,-0.86225,-1.3134,-0.14867,-0.54975,-0.95591,0.044751,-0.45349,-1.1163,-0.552,0.16159,-0.51906,-0.13585,-0.0015633,-2.5772,-1.4028,-0.54551,-1.5416,-2.4472,-1.5327,-2.2798,-2.0499,-1.023,-1.7846,-1.9536,-1.4571,-4.1804,-1.9951,-1.3809,-0.71501,-0.15848,0.11745,1.2033,-0.10041,0.30322,1.0575,0.58938,0.17683,1.6378,0.301,-0.28563,-0.87611,0.46008,1.8471,0.84408,0.60069,-0.53304,-0.7294,0.44476,0.28446,-1.28,0.56124,0.84337,0.74821,-0.24293,1.0773,0.081253,-1.3604,0.076132,0.28368,0.58768,1.947,2.9425,1.8515,1.8359,0.90338,0.85191,1.5618,2.232,1.9896,2.0614
0.090247,0.98097,-0.10527,-0.09776,-0.24635,-0.55677,0.037328,0.27354,0.22886,0.019974,0.32086,-0.24124,-0.254,0.59627,0.10959,-0.22708,0.17825,0.28365,-0.21622,0.01955,0.55781,0.30776,-0.016995,-0.62433,0.17444,-0.85541,0.072146,0.14453,0.016628,-0.2809,0.29935,-0.63729,0.6219,0.26851,-0.20955,0.12081,-0.19694,0.28577,-0.3859,0.50117,0.080459,0.37357,-0.4077,-0.6409,-0.47317,0.079144,-0.24468,-0.67326,0.36672,0.67714,-0.70679,-0.35506,-1.489,0.49529,0.20285,0.32518,0.64439,0.14875,-0.22886,0.4232,0.37193,-0.12972,-0.12069,-0.23669,0.19162,0.44526,0.35116,0.3522,0.075133,-0.37292,-0.011384,-0.25068,-0.39295,-0.036151
0.047735,0.13594,-0.019639,0.058012,0.13312,-0.22292,-0.26422,-0.39287,-0.26031,-0.54392,-0.15386,-0.15008,-0.42337,0.15816,-0.54495,-0.47326,-0.78317,-0.76972,-0.55686,-0.80336,-0.15443,-0.49643,0.50051,0.54483,0.060119,1.874,0.88788,0.72023,0.93892,0.78877,0.18766,0.14389,0.22035,0.28481,-0.1874,-0.32971,0.18901,-1.2759,0.13298,-0.69181,-0.13804,-0.5627,-0.50861,0.10245,0.34868,0.48499,0.64017,0.26559,0.1119,-0.072864,-0.28217,-0.23152,0.75978,0.011718,0.1316,0.34914,0.33462,-0.084712,0.27326,0.21924,-0.043407,0.20517,-0.10548,0.074534,-0.2013,-0.4233,-0.28839,-0.18276,-0.33676,0.013262,-0.33275,-0.074149,-0.026038,-0.0091432
-0.32796,1.2142,0.12391,0.35801,-0.51849,0.3587,-0.24093,0.34826,-0.35384,0.94907,-0.39773,0.60176,-0.95981,0.99923,-0.039874,-0.25496,-0.56388,-0.40616,0.17836,-0.27822,-1.2014,0.72947,-0.15225,-0.57996,1.2395,-1.5445,0.52249,-0.74634,0.03053,1.0189,-0.42031,-0.0028236,1.5886,-0.82411,0.36636,0.3572,-0.05862,0.24333,-1.0036,1.2657,0.43167,0.47825,-0.62955,-0.36854,0.84139,-0.053476,-1.0675,-0.090635,0.80464,-1.8476,0.78087,-0.15573,-0.69646,-0.88326,1.1858,-0.17306,-0.47682,-0.16941,0.4937,-0.74551,0.29518,0.087735,-0.2236,-0.45235,0.1372,-0.15515,0.088012,0.059707,0.046996,-0.25477,0.87531,-0.2083,0.056262,-0.015196
-0.17954,1.5371,-0.81385,0.47282,0.2371,0.28666,-0.93028,0.59811,-0.21204,0.66352,-0.56389,0.29948,-0.44389,0.1989,0.056092,-0.080084,-0.49978,0.010902,-0.16705,-0.65202,-0.65253,0.53365,-0.18569,-0.21389,1.3692,-0.8277,-0.42814,-0.34562,-0.086344,0.87358,-0.13552,0.33215,0.072262,0.63244,0.10678,-0.32849,1.1569,-0.016706,0.3726,-0.42208,0.2621,-0.062905,-0.3295,-0.066447,0.43718,0.10438,-0.96216,0.43224,0.088361,-0.97635,0.43234,0.72872,-0.98601,-0.91533,1.4766,-0.0072455,-0.78268,0.21071,0.50975,-0.95029,1.2172,-0.084814,-0.36413,-0.30537,0.14984,-0.15192,-0.01712,-0.172,-0.99112,0.11534,0.89988,-0.9054,0.10576,-0.012353
0.57616,-1.8851,1.1639,0.79356,1.017,-3.5119,3.0778,0.62297,0.33695,0.42097,0.12666,-0.18779,-0.24946,0.87759,2.6178,-3.0461,-0.32365,1.4193,-0.80706,-1.5332,1.1571,0.55306,-0.84614,0.444,0.5147,0.83328,-0.019594,-0.54188,-0.13047,0.34609,-0.34856,-0.062191,-0.13989,-0.16579,-0.59088,0.58997,-0.001029,-0.35852,-0.020872,0.31875,-0.51202,-0.45956,0.31985,-0.65013,0.49131,0.40605,-0.43911,-0.51255,0.29719,0.57819,-0.092484,-0.40827,0.76714,-0.80204,0.37636,-0.17652,-0.51263,0.49197,0.58269,-1.0706,0.36019,0.42334,-0.25666,0.19652,-0.31902,0.47115,-1.0496,0.58698,-0.20439,-0.80799,-0.88516,0.7557,-0.23097,0.070591
1.8813,-3.6851,1.2907,0.54829,0.53342,-1.0795,1.373,0.063902,1.0877,0.45968,-0.52065,0.37551,0.50368,-0.48825,0.35348,1.0461,-1.2933,0.99803,0.26035,-1.3783,1.0092,-0.030428,-0.83038,0.78208,-0.023248,-1.1548,-0.411,0.22913,-0.88245,1.224,1.3682,-2.9272,1.55,-0.11492,-0.64182,1.3386,-0.84185,1.26,0.24818,-0.47615,0.14806,0.3684,-0.88454,0.47022,0.091324,0.64872,-0.28491,-0.99117,0.30841,0.080723,0.26647,-1.236,1.9442,-1.2969,0.70617,0.67055,-1.041,0.53065,0.38883,-1.1575,0.43889,-0.38924,0.067358,-0.16121,-0.22935,-0.63727,0.38616,1.0444,-1.4551,0.58619,-0.31362,0.069424,-0.10536,0.053787
-7.7592e-07,1.3106e-06,-2.2137e-06,3.7391e-06,-6.3155e-06,1.0667e-05,-1.8018e-05,3.0434e-05,-5.1405e-05,8.6826e-05,-0.00014666,0.00024771,-0.0004184,0.00070671,-0.0011937,0.0020162,-0.0034055,0.0057522,-0.0097159,0.016411,-0.027719,0.046819,-0.079081,0.13357,-0.22562,0.38108,-0.64367,0.87828,-1.2083,0.81121,-1.0075,0.81853,-0.84325,1.2455,-2.3299,1.5663,0.86988,-0.40778,-0.51741,0.079298,-0.32597,-0.17877,0.62079,-1.4827,1.3372,0.02543,0.051482,-0.065354,-0.92265,1.3959,0.81663,-0.48127,1.6492,-2.4828,1.7213,-0.17226,0.8759,0.17002,-0.23266,-0.10636,-1.0882,0.80847,0.5017,-0.4448,0.41841,-0.054165,-0.95858,-0.57721,-0.18524,0.60767,-0.022761,0.013476,-0.0079781,0.0047234
0.30468,-1.972,1.2523,-0.77892,-0.41524,0.27404,0.14773,0.67187,-2.1313,0.60449,0.047118,-0.20113,-0.029715,-0.89839,-0.28376,0.11932,-0.41594,0.43129,0.13102,-0.48835,0.60792,-1.094,0.53878,0.88072,2.0147,1.4629,-1.163,-0.33312,1.5696,-1.2604,0.36186,-2.4917,0.48017,0.82736,-0.10274,0.70506,2.5883,-1.3889,0.32094,-1.2521,-0.39288,0.40914,0.060834,-0.11848,-0.6474,-0.68191,2.3869,-0.12926,-0.39155,-0.22086,0.7143,0.080098,1.6298,0.21661,-0.82812,1.4755,0.39406,0.10854,-0.20372,-0.55545,0.019601,-0.21329,0.81336,-0.52361,0.31695,-0.42269,-0.30175,0.23049,-2.0435,-0.093296,-1.0813,0.16706,-0.02581,0.0039877
4.8907e-06,-0.00073275,0.10978,0.52765,0.40955,0.15897,0.17267,0.54115,-0.22697,-0.051884,0.21813,-0.35707,0.078204,-0.063037,0.32183,0.29064,0.0052953,-0.12086,0.11621,-0.82964,-0.075993,-0.078029,1.013,-0.10753,0.038874,0.42803,0.124,0.028391,-0.66895,0.18318,-0.11866,-0.070538,-0.070813,0.21035,-0.068188,0.3357,-0.26038,-0.65334,0.68257,-0.077058,0.13072,-0.077927,0.019226,-0.28759,0.097254,-0.076163,-0.19121,-0.02161,-0.43543,0.1818,-0.016443,-0.080737,0.6506,-0.072226,0.20056,-0.8484,-0.24125,0.26177,0.68894,-0.27033,-0.062334,-0.27783,-0.21188,-0.20995,0.41654,-0.25436,-0.21576,-0.22865,0.066841,0.27711,0.22747,-0.17752,0.0011849,-7.9083e-06
1.1156e-05,0.0015332,0.2107,0.060007,-0.19856,-0.089791,-0.01762,-0.43703,-0.24118,-0.5942,0.16239,-0.46173,-0.016087,-0.36931,0.18424,0.66041,0.41541,0.17706,-0.10503,-0.31847,0.37301,-0.10631,0.82609,-0.0014,-0.13264,1.2599,0.3165,-0.48877,-0.62781,-0.082059,-0.23088,-0.27513,0.010768,0.51252,-0.31857,0.15053,-0.078658,-1.2343,0.4113,-0.22181,0.35168,-0.21013,-0.20643,-0.31821,-0.43961,0.052711,0.36913,-0.27144,0.075584,0.025281,-0.40463,-0.047374,0.17988,0.4038,0.20102,-0.16386,0.061245,0.22126,0.42533,0.23004,-0.1755,0.19673,-0.10679,0.22607,0.55935,0.095329,0.12104,0.042864,-0.093644,-0.014085,-0.00010249,-7.4582e-07,-5.4271e-09,-3.9491e-11
0.035393,0.26034,0.45117,-0.3825,2.242,-0.29064,-0.75575,-0.52793,-0.13089,0.5777,-0.3085,-1.5872,0.88007,0.43049,0.13965,0.85737,1.704,2.1226,1.6757,-1.0898,0.21928,1.071,-1.2204,-1.1191,-1.1339,0.67436,-0.14962,0.039869,0.10499,1.353,0.072385,-0.73241,-0.47246,-1.2208,-1.0262,-0.20534,-1.2496,0.32245,-0.27693,-0.30692,-0.68078,0.76067,0.085375,-1.3578,-0.2687,-0.45264,-0.027453,-0.80696,0.67178,0.69253,-1.628,-0.99592,-0.025504,0.38995,0.076113,-0.2543,0.7099,0.24597,-0.19254,-0.16013,-0.72671,-0.3106,0.27018,0.63001,0.33704,0.99324,-0.30965,1.4056,-0.74276,0.032221,0.7888,0.88988,-0.8977,-0.12204
0.046748,-1.0939,-0.83367,1.6363,0.47856,1.41,-1.1123,1.2764,0.0029775,-2.9507,-0.46329,0.059954,-0.07345,-0.015579,-1.7064,-0.28213,-0.96814,-1.2736,-0.60252,0.90911,-0.60927,0.52528,-0.22826,-0.12531,0.25767,-0.85862,1.5556,1.4108,-0.67023,-0.66877,1.9651,1.2733,0.34652,-1.8961,0.3364,-0.47812,1.2715,0.13086,-1.6545,-0.1475,1.2216,-0.82991,0.097861,-0.42872,-1.0636,0.68356,0.91733,0.66125,0.021397,-0.26668,0.27553,-0.43959,0.16863,-0.6432,-0.34794,-1.4,1.2955,1.2373,0.7518,1.0322,0.17137,-0.72004,1.2723,0.062462,1.3523,-1.5953,0.59961,-0.81241,-0.13493,1.08,0.065967,-0.3004,0.13945,-0.0059595
-0.034822,-0.87968,0.06057,-0.23724,-1.2458,-0.22756,0.036592,-0.51036,0.23464,0.06036,1.0053,0.30536,-0.088404,0.61981,1.0718,-0.038288,1.1176,0.55642,0.2922,1.3764,0.77637,0.54844,0.57925,0.15502,0.053573,0.30712,0.63137,-0.41451,-0.41824,-0.96612,-0.56161,-0.4982,-0.22116,-0.87248,-0.497,-0.89732,-0.47582,-0.77947,-0.97313,-0.13379,-0.20828,-1.1633,-0.047383,0.45739,0.11615,0.58516,1.0936,-0.49659,0.47099,1.4373,-0.82354,-0.51443,0.2111,1.1683,-0.22097,0.61789,0.79006,0.45942,-0.65225,1.167,-0.66633,0.026747,0.02743,0.50057,-0.31917,-0.22484,0.4757,-0.41178,0.39738,-0.95242,-1.5988,-0.25357,-0.35657,-0.014115
0.097753,-0.3911,-1.5957,-0.16722,0.83213,-0.77986,-1.2992,0.468,-0.15803,-0.46836,-1.0237,1.2923,-0.8841,-0.6886,0.57688,0.62807,-0.59249,1.1802,0.11626,0.32983,0.52887,0.80242,0.79936,-1.7712,-0.83166,1.6011,1.1657,-1.7574,1.0213,-0.86688,0.030966,0.57827,-0.55988,2.6142,-2.5102,-2.1438,0.61586,-0.50531,-0.2183,1.3242,-0.49877,-1.0711,1.1324,-0.52537,-0.52519,-0.91008,1.2243,0.021715,-0.9659,1.1225,-0.78314,0.46636,-1.3134,2.3417,-0.11883,-0.26875,-0.14826,-0.74871,0.79975,1.1922,0.36872,0.13032,0.30993,-0.0015277,-0.65056,0.69177,-0.081929,0.13747,0.25928,-0.23275,-0.6261,0.50601,1.3011,-0.3252
-0.058686,-0.51115,0.68412,1.0247,0.50645,0.86154,0.13796,1.3371,-0.1206,0.59926,0.050012,-0.6131,0.063066,0.50456,0.18451,0.40884,0.94243,0.47658,-0.042872,0.89645,-0.013201,-0.78146,0.47506,1.1498,-1.2259,-0.88156,0.57795,-1.5157,-0.92504,-0.45993,-0.8183,-1.0601,-0.27948,-1.1822,-1.6597,-0.35839,-0.29573,0.75656,-0.77076,-0.2315,-0.26055,0.14757,0.46152,0.11932,0.72842,-0.38327,-0.13258,0.031327,-1.2344,0.74587,1.706,0.015898,0.91369,0.56319,-0.19394,0.91179,-0.30649,0.528,-0.054524,-1.0025,0.24271,-0.63239,0.21786,-0.067476,0.28752,0.063453,0.056948,0.14361,0.68932,-0.57398,-0.64639,-0.094785,-0.20227,-0.023223
-0.099859,0.79422,-1.4265,-0.38433,0.83387,0.38826,-0.051911,-1.7113,0.15515,-0.57932,-1.1873,1.9118,-0.4408,-0.25271,-1.724,0.99864,1.9605,-0.58664,-0.62241,0.074253,1.2693,-0.68603,1.3081,-1.2198,-0.91193,-0.35389,0.60631,-0.64505,0.041185,-0.48422,-0.43482,0.14627,-0.091509,0.029816,0.70743,-0.0047662,-0.56988,-1.113,0.77556,0.54702,-0.76571,0.42803,0.11829,-0.042934,-2.0493,1.0988,0.38022,-0.2059,-0.78951,0.84919,0.65919,-0.39165,-1.6698,-0.67779,0.68307,-0.41492,0.07036,-1.6569,0.53667,-0.92125,2.0374,0.37058,0.30728,-0.0031364,0.98876,-0.039881,1.0009,1.754,0.58027,0.72691,-1.0403,0.65929,0.41509,-0.05219
6.7063e-15,1.1961e-14,2.1223e-14,3.7841e-14,6.7331e-14,1.199e-13,2.1037e-13,3.7381e-13,6.6729e-13,1.1889e-12,2.1199e-12,3.7811e-12,6.7448e-12,1.2029e-11,2.1449e-11,3.8268e-11,6.8249e-11,1.2172e-10,2.1708e-10,3.8717e-10,6.9051e-10,1.2315e-09,2.1964e-09,3.9172e-09,6.9863e-09,1.246e-08,2.2222e-08,3.9633e-08,7.0685e-08,1.2607e-07,2.2484e-07,4.0099e-07,7.1517e-07,1.2755e-06,2.2748e-06,4.0571e-06,7.2358e-06,1.2905e-05,2.3016e-05,4.1049e-05,7.321e-05,0.00013057,0.00023287,0.00041532,0.00074071,0.0013211,0.0023561,0.004202,0.0074943,0.013366,0.023838,0.042515,0.075825,0.13523,0.24119,0.43015,0.76717,1.3682,1.2044,0.36387,-0.69313,-0.2421,1.2148,0.97257,1.33,-0.25716,-0.057966,-0.37891,-0.35697,-1.3939,-1.4502,-1.1543,0.2463,0.1381
-7.5224e-18,2.0654e-17,8.1445e-17,-2.2627e-16,1.4151e-16,6.366e-17,2.65e-16,-1.0164e-16,2.7834e-16,2.4784e-16,-5.4559e-16,8.2518e-16,1.8195e-16,2.7772e-16,-1.2985e-15,3.1376e-16,-6.3958e-16,-8.7383e-16,5.8087e-16,6.5231e-17,7.4997e-17,-3.3167e-16,1.1729e-16,1.3269e-16,-2.7922e-16,1.7116e-16,-2.871e-16,5.3424e-17,3.4789e-16,-6.2875e-16,8.8335e-16,-7.6137e-16,1.7682e-15,4.4305e-16,-1.6201e-15,2.7771e-15,-7.4671e-15,2.0785e-14,-5.4739e-14,1.5006e-13,-4.103e-13,1.1254e-12,-3.0904e-12,8.4839e-12,-2.3292e-11,6.395e-11,-1.7558e-10,4.8209e-10,-1.3237e-09,3.6343e-09,-9.9784e-09,2.7397e-08,-7.5222e-08,2.0653e-07,-5.6706e-07,1.557e-06,-4.2748e-06,1.1737e-05,-3.2226e-05,8.848e-05,-0.00024294,0.00066701,-0.0018314,0.0050283,-0.013806,0.037906,-0.10408,0.28575,-0.78457,1.5976,-0.077062,-0.3302,-0.79178,0.28838
