0.1568,-0.012171,-0.38398,0.073296,-0.49561,2.8191,NaN,1.3186,0.075131,-0.35905,1.9,-0.6,1.1,-2.1,-0.3,-0.099998,NaN,NaN,-0.31572,0.69243,0.38153,-0.22877,4.3322,3.1717,-10.85,0.30534
0.31634,0.42469,1.4756,0.95566,0.5683,-5.6435,NaN,-0.028948,0.051907,-0.39137,1.9,0.4,3.1,-1.9,2.8,1.5,NaN,NaN,-0.21818,0.3917,0.23882,-1.3104,3.2949,2.3145,-1.4212,NaN
0.20797,0.13307,0.6926,0.81749,2.3791,2.5789,NaN,0.79922,0.052924,-0.18453,1.4,-3.1,3.5,1.8,1.6,-2.8,NaN,NaN,-0.05,0.20459,0.10794,-0.15606,0.99527,2.1689,4.57,NaN
0.11962,0.049616,0.61857,0.79528,-2.9663,9.5157,NaN,1.3195,0.025248,0.0098322,2.5,-0.5,1.6,1.7,1.8,4.7,NaN,NaN,-0.11,0.55598,0.32423,1.4689,-2.4635,1.2054,-6.4147,0.91046
0.21214,0.098568,0.37179,0.4908,-0.41687,-11.913,NaN,0.5161,0.021891,-0.097311,3.7,-1.6,3.6,-1.9,3.3,7.4,NaN,NaN,-0.18,0.14906,0.15669,0.0071256,1.5382,0.82607,5.6356,NaN
0.27122,0.20742,0.25729,0.59594,1.4334,9.2512,NaN,1.6277,-0.0089357,-0.076292,3.9,-2,1.9,3.5,2.8,-0.4,NaN,NaN,-0.33,0.03011,0.24067,1.3811,0.30869,4.9051,12.48,NaN
0.17132,0.14706,0.72449,0.50805,-0.64483,3.0436,NaN,0.99835,-0.0082392,-0.090512,3.3,-0.9,1.4,0.1,1.4,-0.5,NaN,NaN,0.06,0.36797,0.32634,0.69929,-6.7365,4.0091,1.0953,0.60154
0.22598,0.18171,0.25763,0.018852,-1.1529,-10.831,NaN,-0.449,-0.10109,-0.035645,-0.9,2.2,2.5,0.6,3.7,0.8,NaN,NaN,0.04,0.28645,0.30332,1.8561,0.31431,5.6089,10.23,NaN
0.29405,0.29339,-0.61051,-0.17245,1.3777,10.013,NaN,1.5104,-0.031321,0.052499,0.7,-0.9,1.3,1.5,1.4,3.7,NaN,NaN,0.09,0.041241,0.29294,0.18846,2.8363,-0.47544,-1.2926,NaN
0.15405,0.1063,1.644,1.5153,0.6547,1.0446,NaN,-0.96318,-0.040631,-0.023572,3.2,1.4,2.8,1.7,0.5,0.6,NaN,NaN,-0.05,-0.1114,0.41591,-0.0010182,-2.6474,5.1849,-12,0.69396
0.21715,0.40612,0.51093,0.54465,-0.90738,-7.8973,NaN,2.1058,0.092183,-0.018816,-0.7,-0.2,2.4,2.5,2.3,5.2,NaN,NaN,0.05,0.43466,0.51475,0.69527,-3.4668,0.82614,3.1518,NaN
0.11687,0.44182,0.3949,0.68681,0.69589,8.7248,NaN,2.1277,-0.05792,0.051078,-0.4,0.3,1.3,-6.1,4.5,-1.8,NaN,NaN,-0.03,0.17126,0.37168,-0.90364,1.4616,1.7056,6.0625,NaN
0.1772,0.27695,1.7289,1.7917,0.74168,1.3879,NaN,4.138,-0.044431,0.008205,-0.4,0.9,1.2,-3.2,-0.4,-0.9,NaN,NaN,0.29,-0.18605,-0.10593,-1.0329,-0.76037,-0.81211,-5.8515,0.75682
0.23902,0.9894,-1.084,-0.55178,1.4025,-7.9324,NaN,2.3452,-0.053023,0.43699,0.9,-0.8,-0.6,4.5,1.1,-1.8,NaN,NaN,-0.03,0.36997,-0.55497,1.406,-1.2768,3.6394,-1.445,NaN
0.26584,0.51166,0.28509,-0.39359,0.38234,-2.4735,-1.674,-1.9067,-0.029486,0.0766,-0.4,3.1,0.1,3.6,2.1,0.8,NaN,NaN,-0.07,0.52132,0.64517,0.91566,0.89409,-0.86146,4.7376,NaN
0.23988,0.40327,-0.55446,-0.24954,-0.14125,3.2788,2.2113,-0.40778,-0.035534,-0.10684,0,2.7,-1.4,-5.4,-2.2,-2.4,NaN,NaN,0.99,-0.041103,0.42929,1.3632,-3.6786,1.2182,1.0726,0.58519
0.22288,0.36909,-0.099274,-0.16306,0.064497,-7.8493,-3.1246,3.1974,-0.040137,-0.27648,0,-1.6,-1.2,3.5,-1.9,-0.5,NaN,NaN,-0.29,0.31393,0.62234,-0.0021646,2.1016,-0.07125,5.5241,NaN
0.12549,0.27609,1.1065,0.99383,0.48139,11.472,2.3286,-1.5059,0.0031911,-0.10947,2.5,-1.5,-1.1,-2.7,-0.6,-0.7,NaN,NaN,-0.25,0.57707,0.30561,-0.36791,4.7187,-2.0887,5.8322,NaN
0.22097,0.10564,-0.52236,-0.29667,-0.10301,12.458,-2.6937,0.99977,-0.0082277,-0.17267,-0.2,3.2,-1.7,0.5,-2.3,-2.1,NaN,NaN,0.04,0.50388,0.42996,0.48589,0.063019,0.50817,-7.4979,0.62719
0.059466,-0.02981,0.0095682,0.25939,0.13782,-25.994,2.0681,-3.8291,-0.0080148,-0.17233,-1,1.7,-1.1,2,-3.1,0.1,NaN,NaN,-0.16,0.21235,0.29525,1.414,2.3201,-1.1653,-8.597,NaN
0.27319,0.13725,0.95552,-0.12358,-0.050473,13.326,-2.2786,1.4684,0.022595,-0.21065,-0.9,0.1,-0.8,-1.1,-1.3,-0.9,NaN,NaN,-0.26,0.75539,0.4428,-0.78241,1.5824,-1.476,-0.99747,NaN
0.25508,0.098999,-1.2749,-0.2255,0.048782,-1.5823,2.5918,1.723,0.037409,-0.085723,-2.7,-4.5,-3,8.9,-3.9,-1.9,NaN,NaN,-0.16,0.46073,0.51765,-0.21894,-0.7119,-0.8962,2.7395,0.30832
0.11693,-0.086014,0.16396,-0.015694,-0.32987,-5.4036,-5.9212,0.21306,-0.011027,-0.17184,-1.6,-0.1,-1.4,-7.4,-4.3,1.3,NaN,NaN,0.25,0.39591,0.2326,1.2712,-3.4051,0.29963,-2.9245,NaN
0.19955,-0.065548,-0.054009,-0.51827,0.69669,11.51,3.6804,1.752,0.045737,-0.16749,-0.7,-1.7,-2.2,-5.9,-2,-1,NaN,NaN,-0.3,0.61158,0.57148,0.39619,1.7379,1.926,2.9884,NaN
0.17788,0.097684,-0.241,0.62929,0.079767,-8.1609,2.0227,5.1355,0.010749,-0.23287,-2,1.8,-1.2,2.5,-1.5,-2.2,NaN,NaN,-0.13,0.86905,0.3163,-0.65598,2.5753,-1.8512,5.7518,0.34007
0.24057,-0.40563,-0.70427,-0.85336,-0.43058,8.9469,-1.7396,-1.6702,0.045519,-0.70001,-0.7,-1.2,-2.6,0,-1.7,-5.1,NaN,NaN,-0.51,0.41486,0.71762,0.071144,4.3692,-1.6579,7.8701,NaN
0.19995,0.064635,-1.3511,-0.329,-0.026705,0.6156,-1.8014,1.2341,0.10703,-0.2384,-1.2,-4.1,-2.6,0.5,-3.3,0.6,NaN,NaN,-0.23,0.41092,0.14004,-0.21929,2.2453,-0.76278,-11.008,NaN
0.26932,-0.040363,0.75349,-0.42738,0.34669,-5.0577,0.059774,-1.4509,0.029374,-0.28752,-0.6,-0.8,-0.5,4.7,-1.1,1,NaN,NaN,-0.08,0.32059,0.26544,-0.39987,0.28131,-1.1552,9.7872,0.04852
0.19477,0.15814,0.62014,0.50653,-0.28917,2.0338,-0.56848,-0.11554,-0.0085908,0.016915,-0.5,2.3,-0.099999,-1.6,0.2,-1.7,NaN,NaN,-0.23,0.33485,0.50352,-0.76761,2.9429,0.92522,14.308,NaN
0.17046,-0.093273,0.61667,0.24535,-0.24805,3.9132,-0.22936,1.2829,-0.018871,-0.12215,1.5,-2,-1.7,-3.3,0.1,1.5,NaN,NaN,-0.21,0.10945,0.54546,-0.99737,1.47,1.0687,-9.3684,NaN
0.051397,-0.24816,-0.36726,-0.11199,0.45018,-7.8466,1.6322,0.72194,0.0051553,-0.18099,0.3,-0.7,-0.1,3.7,-0.5,0.3,NaN,NaN,0.02,0.22966,0.28683,0.31774,0.09324,-4.8221,-6.8568,0.73408
0.062869,0.0051778,-0.12774,0.11445,-0.43333,4.653,-3.6034,0.33415,-0.026895,-0.16615,-1.7,-1.4,0.7,-1.5,-0.4,-0.099998,NaN,NaN,-0.02,0.4287,0.27246,1.1286,-2.825,-1.3638,6.2369,NaN
0.045647,0.093668,1.3106,1.0338,0.56289,1.4281,3.9115,-0.24713,-0.0054172,-0.1799,0.7,-2.3,1.4,-1.9,1.7,-4.1,NaN,NaN,0.02,0.43023,0.67876,0.73927,0.15001,0.080743,0.95862,NaN
0.2117,0.24957,0.069599,0.21617,0.42144,5.3525,0.14559,-0.36759,0.019492,-0.19115,-0.4,1,1.2,-2.4,-0.8,3.2,NaN,NaN,-0.22,0.54412,0.4118,-0.84464,1.3277,-1.1364,11.924,0.4918
0.20489,0.30443,-0.8723,-0.72778,-0.37028,-3.1725,0.049709,4.8628,0.016145,-0.13381,-0.1,1.4,1.6,4.3,-0.5,0.7,NaN,NaN,-0.17,0.123,0.22377,-0.90713,3.5498,-2.5632,6.9021,NaN
0.075485,0.08824,0.13942,0.53014,-0.36114,-8.7015,0.0010484,0.43887,-0.00070737,-0.18479,-0.8,0.8,-0.6,0.2,-0.3,-0.3,NaN,NaN,-0.12,0.16164,0.52417,-0.14013,2.3611,1,-4.3528,NaN
0.20871,0.070895,0.581,0.081423,0.41171,2.6501,-2.3186,-0.06113,-0.017367,-0.1415,1,-0.5,0.6,-2.6,-3,-2.4,NaN,NaN,-0.07,0.57215,0.68971,-1.3124,2.9601,-0.66556,3.7632,0.33277
0.33585,0.21187,-1.3811,-0.65359,0.36321,-1.1148,3.4561,0.78349,0.085209,-0.36153,1.1,-0.8,2.8,4.3,1.3,2.5,NaN,NaN,-0.11,0.038476,0.5727,-1.6343,5.8246,2.1471,1.1841,NaN
-0.01626,-0.034373,1.6978,1.4663,-0.013579,3.4899,2.9492,2.2604,-0.028574,-0.11822,-0.6,0.5,0.7,-3.1,4.3,4.4,NaN,NaN,0.04,0.35909,0.60355,-2.3138,6.5815,2.3416,-8.7914,NaN
-0.00045878,-0.055673,0.93001,1.5644,-0.11166,-9.023,-0.36373,0.77592,-0.068467,0.082451,0.1,-0.9,0.6,0.5,1,1,NaN,NaN,0.07,0.18145,0.36499,-0.72582,2.2655,3.6054,-12.194,0.395
-0.060096,0.16565,-0.00066386,-0.16033,1.0153,18.794,4.5528,3.328,0.0034028,0.052367,0.7,0,0.8,-4.4,1.9,-3.8,NaN,NaN,-0.11,0.23115,0.38323,-0.51142,-0.88113,-0.23121,-8.884,NaN
0.23836,0.11216,-0.52684,-0.48321,-0.71468,-11.953,-6.1407,1.1443,0.013931,-0.09186,0.8,-1.6,2.1,7.5,0.9,-1.7,NaN,NaN,-0.09,0.6173,0.73303,-0.79369,5.9073,3.6368,3.3079,NaN
0.066383,-0.0065839,1.8958,2.0946,0.39172,7.0656,5.1387,-0.36272,-0.0013424,-0.024557,1.7,-0.9,1.6,-0.9,0.1,4.3,NaN,NaN,-0.01,0.63661,0.56501,-1.7317,3.7643,-3.2517,-1.1899,1.2327
0.14769,0.15541,0.51293,0.65807,0.014832,7.0561,0.082765,3.2547,-0.08313,-0.064466,0.6,-2.8,1.9,-1.2,2.4,0.1,NaN,NaN,0.01,0.62872,0.54546,-3.195,8.3388,-3.999,0.14543,NaN
0.28512,0.31716,-0.16488,-0.33916,-0.29259,-8.8172,2.3491,1.2214,-0.027184,-0.06871,1.3,2.5,1.3,-0.4,0.2,0.3,NaN,NaN,0.06,-0.029918,0.53993,-0.69223,-0.048019,0.47885,4.0233,NaN
0.1394,0.059895,0.38115,0.66897,0.70328,5.8554,0.83672,0.76794,-0.013066,0.031576,1.1,2.2,1.3,-2.6,1.5,-3.7,1.18,NaN,-0.05,0.54461,0.43252,2.7583,-1.1525,-1.1209,-4.4858,0.66391
0.094867,0.11328,0.86948,0.88538,0.74616,4.3544,-0.17232,0.30504,0.023173,0.05022,0.5,1.2,-0.4,2.2,0.2,2.4,1,NaN,0.13,0.5546,0.62968,0.9392,0.55418,-1.0522,10.64,NaN
0.17593,0.061839,-0.44149,-0.54847,-0.70841,-9.3253,-0.17344,-0.66256,-0.048937,0.036038,-0.1,1.5,1.5,3.6,-2.3,-2.8,-0.09,NaN,0.05,0.24857,0.51607,1.2126,-5.5743,-1.0634,-3.8809,NaN
0.057881,-0.1493,0.97656,1.6257,0.55129,5.2349,-2.117,0.72839,-0.040452,-0.037276,0.1,-0.2,0,0.6,0.2,7.1,-1.17,NaN,-0.12,0.12964,0.85562,0.52832,5.2482,-2.7513,-8.0822,0.9892
-0.030437,-0.21341,0.6047,0.4847,0.80654,-1.4639,2.478,-0.075939,-0.08222,0.13954,0.3,-2.2,0.3,-0.2,-2.2,1.7,-0.73,NaN,-0.11,0.54817,0.75955,-0.67179,4.3798,-3.3523,-13.265,NaN
0.035713,-0.15468,0.26814,0.19033,0.056928,1.9976,1.6149,1.8394,-0.055359,-0.0053004,1,1.8,0.3,0.6,-0.2,1.4,0.97,NaN,-0.02,0.31086,0.63856,-0.75742,7.2514,-0.43802,-3.3059,NaN
0.022241,-0.11315,0.10111,0.22741,0.52542,0.11118,-0.75875,-0.53663,-0.061222,0.090404,1.5,-0.5,1,-0.4,-0.7,0.5,0.68,NaN,-0.13,0.29042,0.55867,-0.91168,9.3122,-1.2368,-14.585,0.70774
0.14418,-0.06817,0.23622,0.25809,-0.099846,-1.5591,1.1645,1.0641,0.016703,0.041625,0.7,2,-0.6,-1.9,-0.1,2.7,1.07,NaN,-0.02,0.8549,0.62093,0.55709,7.0012,-1.0724,5.531,NaN
0.16636,-0.10987,-0.084864,-0.080049,0.8729,-4.252,-0.095151,-0.6175,-0.062818,0.055345,1.4,-3.6,-1.1,2,-0.4,-0.7,-0.85,NaN,-0.03,0.22015,0.50448,2.7318,2.0959,-1.2658,3.7655,NaN
0.11166,-0.16243,0.2604,0.18481,-0.61724,5.0308,-2.232,-0.31927,-0.062885,0.070293,-0.2,0.5,0.4,-0.5,-0.6,2.6,-0.58,NaN,-0.04,0.50269,0.59507,-0.19293,1.8131,-2.7677,-4.0718,0.39616
0.06858,-0.21674,0.35785,0.19319,0.99643,11.281,-1.1785,0.57539,-0.075521,0.092379,2.4,-2.3,-0.9,0,-0.6,4.9,-0.94,NaN,-0.07,0.56419,0.96961,-0.19317,4.9566,-1.3183,-11.235,NaN
0.09726,-0.22784,-0.20815,-0.94194,0.31958,-11.43,-0.63413,-3.6774,-0.04899,0.035963,-1.5,-1.2,-0.8,0.8,-0.2,0.2,-1.04,-2.01,-0.02,0.18888,0.68835,1.2727,-8.5267,-2.5926,-1.2793,NaN
0.032397,-0.15764,-0.28429,-0.036165,-0.22864,7.2609,1.4725,-0.31097,-0.04776,0.096456,-0.2,1.2,-2.8,-0.9,-2.4,0.9,-2.23,1.39,0,0.21476,0.68366,2.4458,-12.323,-1.2727,3.4544,0.54317
0.052293,-0.31757,0.4649,0.44002,-0.38974,-1.3693,-0.17375,-1.8954,-0.031361,0.060029,0.8,-1,-3.8,-1.9,-3.2,-4,-2.29,-1.02,-0.12,0.80645,0.71964,1.3591,-6.62,-1.7893,8.0434,NaN
-0.0012532,-0.27261,0.026359,-0.44189,1.0684,1.8728,-3.2512,1.2757,-0.049115,0.043593,1.5,-1.6,-0.7,1.4,-1.8,1.7,-1.85,-1.43,-0.12,0.19951,0.89561,-1.7586,11.389,0.89866,-13.075,NaN
0.0023036,-0.24384,-1.1892,-1.2907,-0.0084371,-0.4073,-2.4005,-1.3141,-0.036283,-0.031356,-1.4,-1,-1.2,4.2,-2.7,0.5,-0.25,-2.1,-0.32,0.20753,0.61049,-0.041753,2.9662,-1.8055,-16.877,0.20344
0.025675,-0.41849,1.8486,1.8813,-0.17569,-3.9844,4.0741,-1.0025,-0.13446,0.077648,1.7,-2.4,-1.2,-3.7,0.4,5.3,0.89,0.04,-0.2379,1.6518,0.52136,-1.1929,7.7512,-1.5299,8.182,NaN
0.061795,-0.10142,-1.7349,-1.4619,0.22557,1.7265,-1.7246,1.5949,-0.061905,-0.050445,-0.1,2.1,-1.1,0,2.4,0.6,1.14,1.14,-0.0387,-0.32152,0.16587,-2.1894,-1.4787,-1.8673,-4.7464,NaN
0.17632,0.094762,1.0762,0.9735,1.094,9.416,1.9414,4.5887,-0.081877,-0.0065229,-1.5,1.3,-0.2,2.4,-0.5,-0.4,0.92,0.26,-0.046704,0.40414,0.69967,-1.7488,0.93288,-1.4768,7.893,0.95127
0.26628,0.3894,0.37161,0.31217,-1.1327,-2.6308,-1.5118,-0.67432,-0.026175,8.3532e-05,-2.4,6.9,0.7,0.2,2.9,1.6,0.97,0.51,-0.35024,0.5483,0.36516,-1.2717,3.4958,0.10621,25.626,NaN
0.035491,0.084498,0.38628,0.078039,0.41742,-8.381,4.2145,-0.60588,-0.055221,0.040717,0.5,-0.3,0.4,-1.3,1.2,-0.5,0.17,0.52,-0.1175,0.42815,0.89869,-0.50196,0.22405,0.42373,9.9206,NaN
0.060858,0.12652,0.49003,0.40002,0.64723,6.7558,0.99494,5.122,-0.063867,0.081969,-0.3,0.4,1.7,-0.6,2.5,1.8,1.05,2.21,0.047729,0.63892,1.2769,-1.9192,1.4275,-0.52994,-4.5887,0.60552
0.23486,0.52763,0.71658,1.0589,-0.23436,10.05,0.87977,3.2824,-0.069642,0.063257,1.8,-1.3,0.6,-0.2,1.7,1,1.26,0.75,0.049773,0.65834,0.80755,0.1153,1.9728,-0.21277,14.968,NaN
0.16518,0.34806,0.89936,0.3403,0.46199,-12.316,0.91284,-3.379,-0.069283,0.096799,-0.5,-1.3,1.3,-0.9,0.6,-2.5,0.78,0.93,0.018591,0.16559,0.55541,0.74174,-3.5031,2.6276,10.46,NaN
0.13012,0.38029,-0.038606,0.43203,-0.31593,0.81199,1.0082,2.5668,-0.06976,0.046264,0.6,3.9,2,1.8,3,-0.2,1.07,0.63,0.031636,0.33956,0.55508,-1.8287,2.8329,1.7481,9.0058,1.1796
0.11744,0.3644,0.55294,0.39055,1.6011,-3.4689,3.2682,1.4324,-0.11105,0.097084,1.1,-1.2,1.4,-1.2,0.2,1.7,1.54,1.25,0.64898,0.29384,0.90639,0.88689,-1.0596,0.10188,3.9174,NaN
0.15712,0.37705,1.233,1.3403,-0.22971,3.1233,-1.0265,2.5448,-0.067362,0.076788,0.6,-0.3,2.6,5.3,0.3,3.6,0.23,-1.04,0.092015,0.58147,1.113,-2.4578,8.5335,1.1139,1.8096,NaN
0.2295,0.43155,-0.82909,-0.50399,-0.028727,0.20063,2.1238,2.4073,-0.08382,0.10057,0.6,3.8,0.4,-1.6,2,-2.4,0.27,-0.7,-0.021636,0.16906,0.32771,-2.023,10.259,1.9941,9.937,1.16
0.24171,0.74033,0.53339,-0.1179,-0.40129,-0.46091,-0.6793,0.15156,-0.10239,0.044139,2,2,0.5,0.7,2.5,3.7,-1.9,0.17,-0.1029,0.92998,0.87148,0.047325,3.3524,2.438,-3.2798,NaN
0.14225,0.33049,1.5464,1.4537,0.29732,6.982,2.3857,4.2559,-0.063899,0.1636,-0.7,-1.4,1.8,5.5,-0.9,-2.8,1.37,0.31,0.19362,0.52183,0.76437,-1.2604,7.5246,-1.0654,10.293,NaN
0.1686,0.44636,-0.16137,-0.30511,-0.56791,-1.5885,0.78584,1.5306,-0.060947,0.077253,0.8,2.9,1.9,-5.8,4.8,1.6,2.03,1.33,0.21028,0.5127,1.0847,-1.6199,4.1253,-0.68393,6.4718,1.2254
-0.024983,0.26275,0.46877,1.1211,1.3886,-10.398,3.1155,-0.87336,-0.09657,0.03968,1,-7.2,-0.1,5.3,1.4,2.6,1.38,1.31,0.17823,0.45431,0.98086,-1.8509,-5.3295,-1.2827,-22.768,NaN
0.13307,0.68427,1.4068,1.671,0.055317,12.061,2.123,9.0293,-0.079351,0.13931,0.9,4.4,1.6,1.3,1.4,-1.2,-0.8,-0.83,0.43677,0.020599,0.7269,-1.8241,0.19127,0.69273,9.2338,NaN
0.38676,0.39502,-1.0414,-1.0475,-0.052163,-10.461,-3.9047,-6.9873,-0.05355,0.16712,-1.1,3.9,-0.2,-3.2,1.3,1,-0.3,-0.66,0.13968,-0.11881,0.69127,3.4366,1.2261,-1.7911,14.675,0.90808
0.23073,0.52368,0.75087,0.7338,0.34824,-3.8815,2.5537,1.9804,-0.061848,0.19135,0.6,-2.6,-0.6,-1.5,-2.6,-1.2,-0.57,-0.24,0.081177,0.39079,0.66314,-0.58021,-0.21492,-0.60423,4.1887,NaN
0.158,0.33459,0.43703,0.77602,-0.19647,7.4877,-1.5936,3.9642,-0.04507,0.16149,0.2,0.4,-0.2,1.6,0.2,2.4,-0.6,-0.25,0.19418,0.4836,0.94245,-2.7239,-0.89627,-0.81136,-8.1121,NaN
0.4495,1.0055,-0.29719,-0.48743,0.19697,-4.6995,2.6318,2.5694,-0.049625,0.050871,-3.7,5.3,0.5,-1.9,1.4,-3.2,-1.31,-0.2,0.075723,-0.13991,1.275,-2.0451,-0.43058,1.6162,20.213,0.47779
0.043128,0.5969,0.24531,0.70774,0.29861,-3.552,1.5246,1.0478,-0.10595,0.051846,0.8,-3.6,-0.8,0.6,-0.9,1.3,-1.36,-2.28,0.18846,0.28424,0.73148,-1.5479,-5.1912,-2.3316,-13.185,NaN
0.25109,0.22872,0.55942,0.7146,0.15581,4.99,-0.0043939,2.1243,-0.049131,0.072131,0.4,2.5,-0.7,-3.4,0.1,-1.1,-0.95,-1.26,0.050682,0.29596,0.47374,0.89315,1.0728,-0.92736,3.7917,NaN
0.19684,-0.44762,1.4438,1.3168,-0.11905,-7.3631,3.6161,-0.019276,-0.056901,0.12577,0.9,-1.5,-1.1,3.6,-1.2,-1.5,-1.12,0.02,-0.1528,0.4089,0.33437,3.4409,-4.0639,2.1506,-9.3181,0.73102
-0.13633,0.13677,-1.1194,-1.3641,1.2621,10.702,-6.4988,0.79861,-0.091766,0.23833,0.2,-0.7,-1.3,1.1,-1.5,2.6,-0.53,-1.21,-0.16843,0.65618,1.6264,4.1397,-1.0806,0.70672,-18.076,NaN
0.19095,0.19968,0.40938,0.35414,-0.60063,-3.6467,0.75249,-3.7558,0.0084186,0.10162,-1.1,2.2,-1.4,-4.8,-2.2,-3,-0.61,-0.96,-0.014927,0.53214,0.46286,-0.97481,-3.4317,-1.93,15.713,NaN
0.3084,0.078135,-0.58467,-0.46243,-0.055616,1.5824,-0.035956,0.99592,-0.0084737,-0.098449,0.3,1,-2.4,-0.4,-2.7,-0.5,-1.13,-1.12,-0.047164,0.4321,0.89677,-0.028282,-7.4707,-3.0195,-9.4962,0.74135
0.42002,0.22122,-0.78698,-1.5674,0.056902,-2.1474,-3.2181,0.24078,-0.034293,-0.033012,-0.8,0.5,-2.4,-2.9,-2.9,-0.8,-1.96,-0.24,-0.026636,0.61708,0.50621,-1.0134,1.8629,-2.1368,-2.5604,NaN
0.48287,0.16983,0.23731,0.34755,0.29587,7.9207,3.0802,0.099279,0.02197,0.0053986,-1.4,3.5,-1.3,-0.7,-0.3,0.4,-0.72,-0.59,-0.045318,0.45574,0.4885,-1.8509,3.9467,-0.10805,9.3621,NaN
0.17394,0.053475,0.070772,0.082233,0.10671,-2.6899,-1.5899,1.2815,-0.009434,-0.0015244,-0.8,-1.5,-1.6,3.1,-0.5,-1.5,-0.68,0.77,-0.18311,0.88814,0.47517,-1.4845,-4.3245,-2.9624,5.0914,0.069167
-0.021751,-0.47494,-0.97581,-1.2187,-0.0073822,-3.6697,0.38923,-1.3484,-0.0049512,0.058125,-2.7,0.7,-1.4,-2.4,-3,-2.8,-0.56,-0.32,0.013565,0.56214,0.30892,0.7304,-5.4757,-1.1198,-11.707,NaN
-0.010451,-0.14955,0.9677,1.2656,0.07737,1.7007,-2.7199,0.12331,0.018032,0.036832,-3,2.9,-1.1,2.4,-1,-0.4,0.24,-1.33,-0.11361,0.71984,0.17528,2.8189,-3.1497,-1.5891,-1.7253,NaN
0.28853,0.15069,-1.0437,-1.3916,0.27584,-9.5333,-0.73029,-3.3158,0.027564,-0.11091,-0.5,-0.4,-4.1,-1.8,-1.1,1.5,-1.56,-2.62,-0.37067,0.80499,0.6201,0.40973,-17.206,-2.5494,6.8179,0.081344
0.059587,-0.70107,-0.1632,-0.39867,-1.1251,8.811,-1.8931,3.0492,0.052083,-0.089561,-2,0,-2.5,-3.3,-0.8,-1.4,-3.01,-2.36,-0.38298,0.72096,0.50236,-0.04074,3.623,-2.4957,-23.865,NaN
0.0089259,-0.40499,-0.67938,-1.1208,1.1603,-0.8947,2.4393,-1.3927,0.038263,-0.08716,-1.9,-2.7,-1.2,-0.5,-3.2,-0.7,0.66,0.32,-0.21419,0.67436,0.6482,-1.4235,6.7436,1.9071,-7.9765,NaN
0.19502,-0.12604,0.97418,0.46111,0.36068,-8.7932,0.087226,0.20357,0.040632,-0.095312,1.7,-0.2,2.8,-1.4,-0.6,0.4,0.52,2.86,-0.040793,0.67313,0.098173,0.84662,1.2992,0.11799,-6.217,0.12697
